order_id,customer_id,order_date,product_category,revenue,quantity,price,age,gender,country
4846,31,2023-06-20,Books,617.5460669842159,3,205.84868899473864,44,M,DE
3910,890,2023-06-20,Books,717.2987202673381,1,717.2987202673381,18,F,DE
4692,619,2023-06-20,Sports,2505.886123992672,3,835.2953746642239,73,F,USA
1503,844,2023-06-20,Books,2413.4451111150747,3,804.4817037050249,75,F,IT
1712,115,2023-06-20,Books,870.142385456836,2,435.071192728418,31,M,FR
4326,72,2023-06-20,Electronics,2184.459292775113,4,546.1148231937783,47,F,FR
4709,147,2023-06-20,Sports,2003.600346973819,3,667.8667823246062,59,M,IT
3159,124,2023-06-21,Clothing,424.9485751815152,1,424.9485751815152,19,F,UK
809,108,2023-06-21,Electronics,298.88053045220545,1,298.88053045220545,70,M,IT
1329,463,2023-06-21,Clothing,421.6631430573622,1,421.6631430573622,19,F,FR
2517,574,2023-06-21,Home,673.6118793577291,3,224.53729311924303,61,M,DE
2130,734,2023-06-21,Electronics,563.1523335812298,1,563.1523335812298,66,F,IT
2773,259,2023-06-21,Sports,3038.002491471711,4,759.5006228679277,24,M,UK
2752,943,2023-06-21,Books,2280.4990005480504,3,760.1663335160167,66,F,IT
3205,953,2023-06-21,Clothing,2811.698600653024,3,937.2328668843412,69,F,UK
606,86,2023-06-21,Home,2095.8449795550023,3,698.6149931850007,40,F,IT
2591,454,2023-06-21,Sports,1862.7282889207315,3,620.9094296402438,72,M,IT
1754,868,2023-06-21,Books,763.7536781600988,4,190.9384195400247,24,M,FR
595,972,2023-06-22,Books,603.7996675050133,3,201.26655583500445,77,M,USA
2577,199,2023-06-22,Electronics,1095.928241917268,2,547.964120958634,23,M,IT
1902,874,2023-06-22,Books,454.4829325058687,1,454.4829325058687,78,F,UK
1953,842,2023-06-22,Electronics,2805.09856292448,3,935.0328543081598,74,F,DE
1709,730,2023-06-22,Clothing,2510.8670228571327,3,836.955674285711,67,F,IT
4895,788,2023-06-22,Clothing,438.6483037286515,1,438.6483037286515,61,M,FR
3130,188,2023-06-22,Sports,647.2403688081143,1,647.2403688081143,31,M,FR
67,9,2023-06-22,Sports,192.52799660942333,1,192.52799660942333,63,M,DE
2966,244,2023-06-22,Clothing,2975.46703231488,3,991.82234410496,78,M,USA
2273,775,2023-06-22,Sports,853.8077731334336,1,853.8077731334336,63,F,IT
2226,652,2023-06-22,Clothing,1994.7693426419523,2,997.3846713209762,46,F,DE
4441,16,2023-06-22,Home,611.3941902909485,2,305.69709514547424,26,F,USA
855,546,2023-06-22,Books,2373.964362352919,4,593.4910905882298,40,F,USA
4855,678,2023-06-22,Home,520.833688774811,2,260.4168443874055,62,F,IT
4592,509,2023-06-23,Books,644.0720967457812,1,644.0720967457812,29,M,UK
4355,686,2023-06-23,Home,2637.717447093939,4,659.4293617734847,36,M,FR
3833,461,2023-06-23,Electronics,1566.805036864409,4,391.70125921610224,44,F,UK
2160,947,2023-06-23,Electronics,948.8897660587644,1,948.8897660587644,79,M,UK
1841,231,2023-06-23,Clothing,1766.8618136682464,4,441.7154534170616,40,F,DE
2205,102,2023-06-23,Books,52.168804734702064,2,26.084402367351032,39,M,USA
1947,411,2023-06-23,Home,1241.5135403478448,3,413.8378467826149,63,M,UK
3502,692,2023-06-23,Electronics,305.5012945514484,1,305.5012945514484,66,M,DE
4632,391,2023-06-23,Sports,3380.919575912427,4,845.2298939781067,54,F,FR
4835,44,2023-06-23,Home,728.647857102614,1,728.647857102614,39,F,USA
689,91,2023-06-23,Clothing,1269.203732276707,2,634.6018661383534,22,F,USA
2533,695,2023-06-23,Books,449.7252862927089,1,449.7252862927089,35,M,DE
2749,215,2023-06-23,Home,1232.1543487172476,4,308.0385871793119,49,M,UK
1869,113,2023-06-24,Sports,591.1676281648458,3,197.0558760549486,51,M,IT
1627,762,2023-06-24,Clothing,894.853659773834,1,894.853659773834,21,F,DE
2735,133,2023-06-24,Sports,688.8032311997875,1,688.8032311997875,40,F,FR
2276,122,2023-06-24,Books,52.36818932724011,2,26.18409466362005,58,M,IT
2907,337,2023-06-24,Clothing,440.6377473906791,1,440.6377473906791,69,M,FR
1656,221,2023-06-24,Electronics,1110.571464138327,2,555.2857320691635,35,F,USA
338,161,2023-06-24,Home,2185.108811046427,3,728.3696036821423,23,M,UK
2841,99,2023-06-24,Electronics,1297.881682867456,2,648.940841433728,38,M,IT
3229,780,2023-06-24,Books,43.75822820268272,1,43.75822820268272,48,M,USA
188,448,2023-06-24,Home,585.6979388883144,2,292.8489694441572,21,F,UK
108,108,2023-06-24,Home,242.67886260557063,1,242.67886260557063,70,M,IT
43,563,2023-06-24,Sports,3311.676665196583,4,827.9191662991458,61,M,DE
3511,853,2023-06-24,Home,1173.086610248638,3,391.02887008287934,66,M,FR
4811,28,2023-06-24,Home,1332.8447131010655,2,666.4223565505328,77,M,FR
4705,539,2023-06-25,Sports,2416.041230138609,3,805.3470767128698,32,F,USA
3347,66,2023-06-25,Sports,2704.0705078140536,4,676.0176269535134,64,F,USA
2408,201,2023-06-25,Books,792.7171692102557,2,396.3585846051279,30,M,UK
3674,416,2023-06-25,Sports,1513.6529528725266,2,756.8264764362633,36,M,IT
2017,550,2023-06-25,Clothing,1687.236727678627,2,843.6183638393135,39,M,FR
4773,349,2023-06-25,Books,207.9107131233688,1,207.9107131233688,38,F,DE
919,590,2023-06-25,Sports,702.0371101105283,1,702.0371101105283,44,M,FR
2744,319,2023-06-25,Home,683.7506488403666,4,170.93766221009164,35,F,DE
3897,627,2023-06-25,Home,1590.8453864582057,3,530.2817954860685,37,M,UK
440,787,2023-06-25,Electronics,2574.976071547629,4,643.7440178869074,41,F,FR
4934,420,2023-06-25,Home,2083.677022722776,4,520.9192556806939,68,M,IT
1443,386,2023-06-25,Home,788.9331690110675,1,788.9331690110675,22,F,DE
1685,926,2023-06-25,Clothing,1232.1997473264432,3,410.7332491088144,39,F,USA
2094,120,2023-06-25,Sports,824.6948172232959,1,824.6948172232959,62,F,DE
3213,428,2023-06-25,Home,575.9426284763554,2,287.9713142381777,25,M,IT
2486,369,2023-06-26,Books,70.67504929541933,3,23.558349765139777,38,M,FR
2256,51,2023-06-26,Home,396.82512929060766,1,396.82512929060766,34,M,IT
3558,10,2023-06-26,Sports,723.0094805108373,1,723.0094805108373,53,F,USA
4,197,2023-06-26,Sports,2925.511296816136,4,731.377824204034,52,F,FR
3991,60,2023-06-26,Sports,3261.615496786866,4,815.4038741967165,75,F,UK
3157,770,2023-06-26,Clothing,621.5970388481621,2,310.79851942408106,74,M,DE
4336,724,2023-06-26,Sports,1472.7669748668648,2,736.3834874334324,33,M,USA
1187,340,2023-06-26,Home,2826.8010358694746,4,706.7002589673687,35,F,IT
4408,978,2023-06-26,Books,41.68158395808987,1,41.68158395808987,25,M,USA
3624,872,2023-06-26,Clothing,443.4039231100756,4,110.8509807775189,34,M,FR
173,361,2023-06-26,Electronics,2623.2137778187966,4,655.8034444546992,65,F,USA
1106,176,2023-06-26,Electronics,1732.354322922838,3,577.4514409742793,31,F,USA
3463,89,2023-06-26,Books,4104.451454820765,4,1026.112863705191,57,F,FR
3252,203,2023-06-26,Clothing,844.3197739974107,2,422.15988699870536,51,F,DE
2866,533,2023-06-26,Clothing,572.8975515039418,1,572.8975515039418,46,M,DE
4003,373,2023-06-27,Sports,2259.6185979195043,3,753.2061993065015,51,F,IT
1016,588,2023-06-27,Home,892.1165055703311,2,446.0582527851656,63,M,DE
2099,930,2023-06-27,Electronics,2177.6560701868016,4,544.4140175467004,38,M,IT
607,574,2023-06-27,Sports,207.30977122431065,1,207.30977122431065,61,M,DE
2259,966,2023-06-27,Home,2260.4654983972187,4,565.1163745993047,28,M,FR
1896,854,2023-06-27,Home,1236.90162619988,3,412.3005420666267,36,M,USA
2568,23,2023-06-27,Clothing,1270.9413040247014,2,635.4706520123507,21,F,FR
1696,808,2023-06-27,Clothing,312.08986459475227,3,104.0299548649174,61,M,UK
4860,758,2023-06-27,Books,620.7010517349552,1,620.7010517349552,22,F,USA
917,214,2023-06-27,Books,566.4093823251592,3,188.8031274417197,49,F,UK
2940,531,2023-06-27,Sports,2900.4260920336924,4,725.1065230084231,39,M,IT
1764,843,2023-06-28,Clothing,947.4070015360844,1,947.4070015360844,54,F,UK
3434,778,2023-06-28,Books,44.89179552907858,1,44.89179552907858,77,M,IT
4072,456,2023-06-28,Home,2334.369013752349,3,778.1230045841165,67,F,DE
651,896,2023-06-28,Books,654.9057840393258,1,654.9057840393258,65,F,IT
4459,147,2023-06-28,Home,2988.372693523637,4,747.0931733809092,59,M,IT
3468,636,2023-06-28,Sports,766.0231171297507,1,766.0231171297507,71,M,UK
2223,644,2023-06-28,Books,2871.1669367913696,4,717.7917341978424,77,F,DE
2173,591,2023-06-28,Sports,1613.11136512937,2,806.555682564685,44,F,FR
3609,877,2023-06-28,Electronics,1220.099400450472,2,610.0497002252359,45,F,IT
3559,705,2023-06-29,Sports,1576.4911557079015,2,788.2455778539507,71,F,IT
1005,940,2023-06-29,Clothing,1002.658278018635,1,1002.658278018635,75,M,IT
1354,801,2023-06-29,Home,448.05000710223993,1,448.05000710223993,33,F,UK
926,180,2023-06-29,Sports,616.5166833038686,2,308.2583416519343,42,F,UK
1846,19,2023-06-29,Sports,2482.6690318680603,4,620.6672579670151,76,F,UK
3550,534,2023-06-29,Books,23.48622104866565,1,23.48622104866565,30,M,FR
4881,295,2023-06-29,Home,1118.0835339727555,2,559.0417669863778,79,M,IT
545,252,2023-06-29,Clothing,618.2486116537607,1,618.2486116537607,52,M,UK
3099,193,2023-06-29,Home,1452.2336076396844,4,363.0584019099211,63,F,FR
1964,521,2023-06-29,Clothing,302.3427900103244,1,302.3427900103244,63,M,UK
2235,96,2023-06-29,Sports,676.1792460445652,3,225.39308201485505,18,F,DE
735,937,2023-06-29,Home,871.5254619484602,2,435.7627309742301,78,M,DE
3740,417,2023-06-29,Electronics,2586.492954126868,3,862.1643180422893,24,M,IT
408,123,2023-06-29,Books,690.5748708138268,1,690.5748708138268,38,F,USA
313,925,2023-06-29,Home,395.9727902819318,1,395.9727902819318,69,M,UK
1676,718,2023-06-29,Electronics,547.2130160581745,1,547.2130160581745,31,M,IT
4178,408,2023-06-29,Books,27.08406120014444,1,27.08406120014444,57,F,FR
4049,633,2023-06-29,Books,78.39904972980666,2,39.19952486490333,54,M,FR
3620,813,2023-06-29,Electronics,1089.1160002809384,2,544.5580001404692,60,M,UK
1648,341,2023-06-29,Sports,533.5832433613583,3,177.86108112045278,57,F,IT
3792,685,2023-06-29,Sports,176.1444146637223,1,176.1444146637223,53,F,USA
1653,98,2023-06-29,Sports,421.7868759474173,2,210.89343797370864,47,M,IT
3777,15,2023-06-29,Books,48.67119170191489,2,24.335595850957446,20,F,DE
1410,828,2023-06-30,Electronics,357.05210550736984,1,357.05210550736984,49,M,UK
4964,503,2023-06-30,Electronics,1493.288607635074,4,373.3221519087685,75,M,FR
1437,259,2023-06-30,Home,419.9944387671713,1,419.9944387671713,24,M,UK
755,365,2023-06-30,Home,795.4590729352471,3,265.15302431174905,67,M,IT
502,254,2023-06-30,Books,176.1043383333704,1,176.1043383333704,26,F,DE
713,292,2023-06-30,Books,1199.7670544719676,3,399.92235149065584,78,F,IT
2727,724,2023-06-30,Clothing,1903.639300845785,2,951.8196504228926,33,M,USA
4814,336,2023-06-30,Books,27.23117931346217,1,27.23117931346217,51,M,DE
1023,358,2023-06-30,Sports,1684.450038925351,2,842.2250194626755,18,M,UK
1714,156,2023-06-30,Clothing,1110.0825812089467,3,370.0275270696489,47,M,USA
3106,578,2023-06-30,Sports,1563.2086815775108,2,781.6043407887554,21,F,FR
3562,76,2023-06-30,Books,609.6758160840004,1,609.6758160840004,29,M,UK
3977,339,2023-06-30,Home,1408.0058268481082,2,704.0029134240541,77,M,IT
88,247,2023-06-30,Home,680.4995364271242,1,680.4995364271242,32,F,FR
4517,144,2023-06-30,Books,1321.657487616072,3,440.552495872024,77,M,DE
767,544,2023-06-30,Books,781.0569300832383,4,195.2642325208096,32,M,FR
4368,641,2023-07-01,Home,1209.764254569338,3,403.2547515231127,55,M,UK
3659,516,2023-07-01,Home,756.7841005394735,1,756.7841005394735,38,F,USA
2949,703,2023-07-01,Books,2407.7692114911115,3,802.5897371637038,74,M,IT
635,972,2023-07-01,Clothing,617.5893342818183,1,617.5893342818183,77,M,USA
568,498,2023-07-01,Books,416.0271382236485,1,416.0271382236485,63,M,FR
4526,587,2023-07-01,Clothing,3805.711981446269,4,951.4279953615672,38,F,USA
314,366,2023-07-01,Home,899.9987637084328,4,224.9996909271082,75,F,IT
804,24,2023-07-01,Clothing,263.006144719779,1,263.006144719779,30,M,USA
3593,331,2023-07-01,Sports,2715.725336336407,3,905.2417787788024,72,F,IT
2832,489,2023-07-01,Home,2213.5541344184703,3,737.8513781394902,67,F,USA
3426,863,2023-07-01,Clothing,867.6812855002528,1,867.6812855002528,67,F,IT
4594,266,2023-07-01,Clothing,452.77400534028766,1,452.77400534028766,56,F,USA
4299,864,2023-07-01,Books,1622.8540865312475,2,811.4270432656238,70,M,USA
3762,67,2023-07-01,Home,830.2679293255867,3,276.75597644186223,74,M,UK
2203,934,2023-07-01,Home,2237.3974133022543,3,745.7991377674181,45,F,UK
637,498,2023-07-01,Home,349.6482256682455,2,174.82411283412276,63,M,FR
2885,365,2023-07-01,Sports,2404.129667982853,3,801.3765559942842,67,M,IT
3535,422,2023-07-01,Books,131.82277964100473,3,43.94092654700157,75,F,FR
4040,849,2023-07-01,Books,1487.223315090274,2,743.6116575451371,40,M,IT
207,205,2023-07-01,Clothing,2896.0549365630004,3,965.351645521,38,M,FR
4702,194,2023-07-01,Electronics,1787.0580053613166,2,893.5290026806583,78,F,DE
4512,35,2023-07-01,Home,2156.91747555764,4,539.22936888941,55,M,IT
1747,502,2023-07-01,Clothing,1489.6070998910996,3,496.5356999636999,52,F,IT
2238,147,2023-07-01,Sports,2417.042311747887,3,805.6807705826291,59,M,IT
905,124,2023-07-01,Books,1247.1394403349616,2,623.5697201674808,19,F,UK
1089,711,2023-07-02,Books,1389.7677118110053,2,694.8838559055026,37,F,DE
246,539,2023-07-02,Sports,513.4646569543463,3,171.15488565144878,32,F,USA
3925,309,2023-07-02,Home,1572.153023400327,2,786.0765117001635,56,M,IT
3821,322,2023-07-02,Home,857.1547196603576,2,428.5773598301788,49,F,USA
980,250,2023-07-02,Books,1284.504434915134,3,428.1681449717113,36,F,IT
4990,454,2023-07-02,Books,796.1028123508886,2,398.0514061754443,72,M,IT
3841,862,2023-07-02,Home,295.5506710014237,1,295.5506710014237,50,F,DE
1330,398,2023-07-02,Electronics,2297.840904613469,4,574.4602261533672,18,M,UK
4169,709,2023-07-02,Books,26.191921708762788,1,26.191921708762788,23,M,DE
2208,863,2023-07-02,Sports,386.9049747204866,2,193.4524873602433,67,F,IT
1661,703,2023-07-02,Home,2413.5120318002946,3,804.5040106000982,74,M,IT
4280,698,2023-07-02,Sports,377.65654915332976,2,188.82827457666488,76,F,FR
1432,568,2023-07-02,Home,2156.793054416737,3,718.9310181389126,25,M,USA
1527,434,2023-07-02,Home,3424.864221694083,4,856.2160554235207,45,F,FR
1136,632,2023-07-03,Books,43.25215148230274,1,43.25215148230274,43,F,FR
3472,464,2023-07-03,Clothing,1792.6361705833444,3,597.5453901944481,71,M,USA
4861,207,2023-07-03,Clothing,3558.541224084177,4,889.6353060210444,21,F,FR
1197,663,2023-07-03,Books,1761.412013193951,4,440.35300329848775,79,M,FR
4112,243,2023-07-03,Home,187.7971865596324,1,187.7971865596324,67,F,UK
1790,329,2023-07-03,Home,517.0235025599044,1,517.0235025599044,38,F,USA
4023,757,2023-07-03,Home,1230.9202240379068,2,615.4601120189534,27,F,IT
3149,871,2023-07-03,Books,525.4238013834397,3,175.14126712781325,50,F,FR
2348,184,2023-07-03,Electronics,1198.6581072224913,2,599.3290536112456,71,M,USA
1479,781,2023-07-03,Home,769.4711637666513,2,384.73558188332566,37,F,FR
4442,390,2023-07-04,Electronics,1239.8445333201585,2,619.9222666600792,40,F,USA
4295,333,2023-07-04,Books,627.3195395961999,1,627.3195395961999,43,F,USA
3359,878,2023-07-04,Books,193.58662660557607,1,193.58662660557607,75,F,UK
3814,480,2023-07-04,Sports,676.1155191022062,3,225.37183970073545,72,M,DE
2894,157,2023-07-04,Electronics,1219.0989973511962,3,406.3663324503987,41,M,UK
1188,632,2023-07-04,Electronics,572.053964126976,2,286.026982063488,43,F,FR
163,204,2023-07-04,Sports,1670.5986876888765,2,835.2993438444382,25,M,FR
2007,740,2023-07-04,Sports,186.4496259676472,1,186.4496259676472,34,M,UK
4433,802,2023-07-04,Books,2946.377973532417,4,736.5944933831042,71,F,DE
4427,374,2023-07-05,Books,1647.9960826941935,2,823.9980413470968,25,M,FR
1022,397,2023-07-05,Home,1233.7185015818386,4,308.42962539545965,60,M,USA
511,928,2023-07-05,Clothing,1282.1376636858388,3,427.37922122861295,73,M,DE
2662,173,2023-07-05,Home,776.1320238018367,2,388.0660119009184,19,F,IT
354,980,2023-07-05,Clothing,1223.4069738209805,2,611.7034869104901,26,F,FR
4501,760,2023-07-05,Sports,405.29786091332966,2,202.64893045666483,23,M,DE
2375,414,2023-07-05,Sports,1440.8475562867618,2,720.4237781433809,69,M,IT
2672,494,2023-07-05,Books,39.37309218105658,1,39.37309218105658,38,M,IT
4471,950,2023-07-05,Books,24.92578512807548,1,24.92578512807548,61,F,UK
1803,619,2023-07-05,Clothing,839.3281353076725,2,419.6640676538362,73,F,USA
2352,903,2023-07-05,Electronics,3756.7404454336815,4,939.1851113584204,68,F,FR
5,470,2023-07-05,Books,943.9027373095946,1,943.9027373095946,49,M,FR
2185,858,2023-07-05,Books,94.70699783070802,4,23.676749457677005,29,M,DE
4713,876,2023-07-05,Clothing,3846.534386810284,4,961.633596702571,51,F,FR
4724,987,2023-07-05,Home,2052.254727693273,4,513.0636819233182,59,F,USA
27,971,2023-07-05,Books,1103.8697381363754,2,551.9348690681877,41,M,IT
294,485,2023-07-06,Sports,2969.599315567637,4,742.3998288919092,31,F,USA
159,852,2023-07-06,Sports,737.736924820137,1,737.736924820137,41,F,IT
2792,204,2023-07-06,Clothing,1688.517980667179,4,422.1294951667948,25,M,FR
28,174,2023-07-06,Home,160.42283540952468,1,160.42283540952468,52,F,UK
238,916,2023-07-06,Home,1101.2021061552427,2,550.6010530776214,68,F,DE
299,75,2023-07-06,Clothing,1909.426831538225,3,636.4756105127418,33,F,FR
654,534,2023-07-06,Books,777.7755254950615,4,194.44388137376535,30,M,FR
1912,517,2023-07-06,Home,727.9082525379605,2,363.95412626898025,79,M,IT
961,989,2023-07-06,Home,885.8429411148827,3,295.28098037162755,37,M,UK
674,497,2023-07-06,Sports,1898.609002299051,3,632.8696674330171,68,F,FR
232,503,2023-07-06,Clothing,3004.144073244536,3,1001.3813577481784,75,M,FR
3312,670,2023-07-06,Clothing,761.2132567174722,2,380.6066283587361,77,M,IT
4388,234,2023-07-06,Sports,574.3589193455211,3,191.45297311517373,68,F,DE
3303,939,2023-07-06,Electronics,575.241714662081,2,287.6208573310405,57,M,DE
399,857,2023-07-06,Clothing,1959.24695170078,2,979.6234758503898,38,M,USA
3473,38,2023-07-06,Electronics,1789.6672501098958,3,596.5557500366319,20,F,DE
3477,39,2023-07-06,Clothing,332.5719963475874,3,110.85733211586248,71,F,UK
4069,725,2023-07-06,Clothing,2012.531417839148,2,1006.265708919574,22,F,USA
3868,901,2023-07-07,Electronics,281.706827187287,1,281.706827187287,33,M,USA
1936,56,2023-07-07,Home,1463.166213077494,2,731.5831065387471,69,F,USA
3856,455,2023-07-07,Books,656.6390628215017,1,656.6390628215017,79,M,UK
4208,734,2023-07-07,Home,321.6917617690441,1,321.6917617690441,66,F,IT
3576,623,2023-07-07,Sports,893.6934959318193,1,893.6934959318193,21,F,FR
1243,316,2023-07-07,Home,1109.7813795899124,2,554.8906897949562,62,M,USA
3965,887,2023-07-07,Books,1247.468820914023,3,415.8229403046743,63,F,UK
493,929,2023-07-07,Sports,854.891391214169,1,854.891391214169,57,M,UK
958,697,2023-07-07,Clothing,1265.4465661210627,2,632.7232830605313,66,M,FR
79,198,2023-07-07,Clothing,2196.501447188427,3,732.167149062809,58,M,UK
821,418,2023-07-07,Sports,2458.095916781647,3,819.3653055938822,68,F,USA
25,857,2023-07-07,Sports,762.4590757423618,1,762.4590757423618,38,M,USA
351,818,2023-07-07,Home,524.1937155503592,3,174.73123851678642,74,F,DE
753,328,2023-07-07,Home,1385.318979770424,3,461.772993256808,28,M,IT
3924,163,2023-07-07,Home,1849.2929166417985,3,616.4309722139328,33,F,IT
1638,253,2023-07-07,Home,1057.3764548241036,4,264.3441137060259,38,F,USA
3331,384,2023-07-07,Clothing,1841.658199701112,2,920.829099850556,62,M,USA
90,565,2023-07-07,Clothing,414.8730787944913,1,414.8730787944913,42,F,FR
4127,773,2023-07-07,Books,120.75168227979172,3,40.25056075993057,58,M,USA
4966,394,2023-07-07,Sports,385.7096658192394,2,192.8548329096197,25,F,IT
1827,906,2023-07-07,Sports,2654.783347464909,3,884.927782488303,39,F,IT
3003,42,2023-07-08,Clothing,574.095781029435,1,574.095781029435,75,M,USA
4508,486,2023-07-08,Clothing,4117.055053694405,4,1029.2637634236012,77,M,DE
4265,843,2023-07-08,Sports,894.0740253626609,4,223.51850634066523,54,F,UK
883,414,2023-07-08,Sports,415.457359435629,2,207.7286797178145,69,M,IT
636,425,2023-07-08,Home,2309.654373551336,3,769.8847911837787,47,M,UK
2475,157,2023-07-08,Electronics,642.3098827278166,2,321.1549413639083,41,M,UK
4847,785,2023-07-08,Books,401.5479957382053,2,200.77399786910263,38,M,IT
4413,189,2023-07-08,Books,566.0691321092842,1,566.0691321092842,18,M,UK
2521,119,2023-07-08,Home,1298.965829418948,2,649.482914709474,67,F,DE
2638,451,2023-07-08,Sports,830.7346188830961,1,830.7346188830961,58,F,UK
1025,949,2023-07-08,Home,2075.3916982550627,3,691.7972327516876,25,F,UK
694,821,2023-07-08,Home,224.7536350752033,1,224.7536350752033,67,M,DE
3047,292,2023-07-08,Books,2297.7579164270323,4,574.4394791067581,78,F,IT
86,163,2023-07-08,Electronics,316.84719246085695,1,316.84719246085695,33,F,IT
1143,642,2023-07-08,Sports,3072.2889916305403,4,768.0722479076351,63,F,FR
4312,511,2023-07-08,Electronics,807.0333305330563,2,403.51666526652815,64,M,IT
2724,475,2023-07-08,Books,2491.032774618457,4,622.7581936546143,27,M,DE
1524,844,2023-07-08,Home,1225.065554169322,4,306.2663885423305,75,F,IT
4170,35,2023-07-08,Clothing,2848.1729658120976,3,949.3909886040324,55,M,IT
495,290,2023-07-08,Books,720.5653407602465,1,720.5653407602465,24,F,IT
2847,929,2023-07-09,Sports,3261.0071897756206,4,815.2517974439052,57,M,UK
2693,216,2023-07-09,Home,1214.7559214489495,3,404.9186404829832,45,M,IT
1161,908,2023-07-09,Books,47.99838490101634,2,23.99919245050817,41,F,FR
2548,5,2023-07-09,Clothing,1110.9626844965842,3,370.3208948321948,59,M,USA
2875,183,2023-07-09,Books,612.1191855173458,1,612.1191855173458,78,F,FR
1148,686,2023-07-09,Electronics,1206.3191921150378,4,301.57979802875946,36,M,FR
2715,235,2023-07-09,Books,902.4919337748144,1,902.4919337748144,22,M,FR
1697,639,2023-07-09,Sports,2347.746157822086,3,782.582052607362,38,M,USA
3235,72,2023-07-09,Clothing,327.7647687574157,3,109.25492291913858,47,F,FR
359,686,2023-07-09,Home,738.3673439958891,1,738.3673439958891,36,M,FR
3696,662,2023-07-09,Sports,851.74312920737,1,851.74312920737,73,M,USA
2824,137,2023-07-09,Books,863.5018923449715,2,431.7509461724857,72,M,USA
374,387,2023-07-09,Clothing,195.0562215525482,2,97.5281107762741,49,F,IT
2039,845,2023-07-10,Sports,2197.3813407628168,3,732.4604469209389,38,M,DE
1051,875,2023-07-10,Books,111.93794415019276,3,37.31264805006425,78,F,USA
357,489,2023-07-10,Electronics,960.7175667308894,1,960.7175667308894,67,F,USA
1456,469,2023-07-10,Clothing,97.5710542062046,1,97.5710542062046,33,M,IT
1604,860,2023-07-10,Books,25.33900542446188,1,25.33900542446188,78,F,IT
2602,941,2023-07-10,Clothing,2658.613600977157,3,886.2045336590523,45,M,UK
574,167,2023-07-10,Books,456.6381551511349,1,456.6381551511349,26,M,USA
2376,78,2023-07-10,Sports,3247.200566200553,4,811.8001415501383,33,F,USA
579,365,2023-07-10,Books,819.7771694287673,2,409.8885847143836,67,M,IT
3992,6,2023-07-10,Sports,887.4106846935158,1,887.4106846935158,49,M,IT
672,681,2023-07-10,Books,166.83758641802834,4,41.70939660450709,75,F,DE
1651,890,2023-07-10,Clothing,637.4136189720425,1,637.4136189720425,18,F,DE
4256,139,2023-07-10,Electronics,1926.01044510811,3,642.0034817027033,52,F,UK
3363,220,2023-07-10,Sports,820.9376060618071,4,205.23440151545176,37,F,USA
3595,289,2023-07-10,Sports,1415.3483932824515,2,707.6741966412258,31,M,DE
1559,174,2023-07-10,Home,761.6273670978806,3,253.87578903262687,52,F,UK
1317,50,2023-07-10,Books,439.84574933475466,1,439.84574933475466,55,F,USA
2453,787,2023-07-11,Electronics,1697.8093323273922,2,848.9046661636961,41,F,FR
214,43,2023-07-11,Home,849.8529647671492,3,283.28432158904974,20,M,DE
1335,671,2023-07-11,Home,399.93096414540514,1,399.93096414540514,77,M,USA
1715,23,2023-07-11,Electronics,2237.4953501579344,4,559.3738375394836,21,F,FR
619,764,2023-07-11,Electronics,1078.5048803011211,2,539.2524401505606,56,M,IT
3328,396,2023-07-11,Electronics,2052.1927028435384,4,513.0481757108846,40,M,FR
280,485,2023-07-11,Sports,829.5282106301836,4,207.3820526575459,31,F,USA
1405,373,2023-07-11,Clothing,1713.7877331001723,2,856.8938665500863,51,F,IT
4198,336,2023-07-11,Electronics,579.0441660610888,2,289.5220830305444,51,M,DE
1357,590,2023-07-11,Clothing,1370.7852895218662,3,456.928429840622,44,M,FR
2615,590,2023-07-11,Books,2208.680154131741,4,552.1700385329352,44,M,FR
2424,617,2023-07-12,Home,1002.4489302373528,2,501.2244651186764,72,M,UK
2330,243,2023-07-12,Sports,3134.761296466232,4,783.6903241165579,67,F,UK
2388,332,2023-07-12,Home,917.5390649000068,3,305.8463549666689,70,F,USA
2667,721,2023-07-12,Clothing,2969.311615921735,3,989.7705386405784,56,F,UK
796,603,2023-07-12,Clothing,1834.6911310129583,3,611.5637103376529,71,F,UK
1580,242,2023-07-12,Home,1162.8427496404383,4,290.7106874101096,28,F,USA
3693,742,2023-07-12,Clothing,632.9629122681013,1,632.9629122681013,62,F,USA
2809,398,2023-07-12,Books,2668.8285820307447,3,889.6095273435816,18,M,UK
3202,476,2023-07-12,Sports,3564.761435628357,4,891.1903589070893,32,F,DE
3896,514,2023-07-12,Sports,3531.449979673007,4,882.8624949182517,30,M,FR
4746,862,2023-07-12,Clothing,2191.4017490987703,3,730.4672496995901,50,F,DE
4402,955,2023-07-12,Books,1027.9229552121235,1,1027.9229552121235,23,F,UK
4149,249,2023-07-12,Sports,2297.3078641910324,3,765.7692880636774,40,F,USA
2516,590,2023-07-12,Home,835.0280480351669,2,417.5140240175834,44,M,FR
1565,233,2023-07-13,Sports,1899.9014638778,3,633.3004879592665,48,F,UK
2245,461,2023-07-13,Sports,821.0821712577346,1,821.0821712577346,44,F,UK
1257,543,2023-07-13,Electronics,3792.254209294609,4,948.0635523236524,48,M,IT
3802,741,2023-07-13,Books,1167.6562668301654,3,389.2187556100551,76,M,DE
3132,595,2023-07-13,Home,418.2572541661602,1,418.2572541661602,30,F,USA
202,735,2023-07-13,Books,1509.3332354952545,2,754.6666177476271,47,M,FR
